duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type,service,flag,attack_type
32.61771957576247,1663.173387248465,3694.4169632576404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,0.0062414750053182005,0.02230152262347269,0.007821804862330205,0.02554659277183901,0.984470707554126,0.12458903663264138,0.1838682454440177,51,45,0.9473014588980719,0.1425969134485092,0.6697775325780796,0.1480931260758464,0.0125792397427038,0.07337629786262506,0.011418042847172918,0.011148335247103834,tcp,http,S0,normal
3.7240993627832486,54.719612198720746,403.87184578286065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,4,0.002577809434017266,0.11573555453167597,0.026548796608063776,0.07338625746164053,0.9231584285517089,0.07696085413359702,0.28518577454683375,54,42,0.9441629586737686,0.11702087920895696,0.4566275236844463,0.2002925755368825,0.02720218290271515,0.008946464010831554,0.0070443269114704304,0.05654820733693029,tcp,smtp,S0,normal
2.6887670368048906,10820.425368852391,2610.0506868670914,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7,10,0.09729811421687341,0.009683372857651522,0.002765229508435356,0.024134509507051743,0.9130246568052082,0.03358439430751279,0.045600051106143596,57,34,0.931853879528251,0.03247406455497551,0.42093687815080816,0.035561378332533984,0.005689691692963682,0.014045784237440807,0.05920041029901668,0.002060552825757274,tcp,smtp,REJ,normal
21.593930842414185,2327.481608863829,13185.282919097788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,6,0.026163287928498015,0.014338127204563433,0.06408129159298794,0.00422042342065121,0.9288606744146443,0.1652066612365155,0.2671812718494423,42,32,0.9701918525316328,0.08056071203593101,0.4900831122329457,0.18601403076944303,0.034199007305079215,0.054498115278673924,0.01373148231252343,0.05069167651829266,tcp,ftp,SF,normal
230.0600655697662,3881.03028035933,939.1839878473633,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,11,0.0766872626571549,0.09188638794446952,0.13962332370322286,0.015437619809034015,0.8954135401926959,0.09206253738549211,0.1591803841084374,57,40,0.9323221551925929,0.13779218853863484,0.6654351766576705,0.28145077376284144,0.028534400338258995,0.07963520393064137,0.017343999791641702,0.009889073338738839,tcp,smtp,SF,normal
26.41409874413363,8687.449463385086,212.35133747398484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0.02046595612865272,0.0038914716416673526,0.04644688954913954,0.014919532990987682,0.9115791238196504,0.08029663857947456,0.1298872113891717,56,35,0.8448758632842921,0.2161242564618489,0.6005517339778679,0.1094788193304573,0.006283194184983196,0.16465317332269427,0.0015626637715223859,0.018444185288812177,tcp,smtp,SF,normal
8.237995077833649,1507.4642978578222,242.3220452226714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,0.05364718599528135,0.02923752231247864,0.02302375658479745,0.008071838833895239,0.9043846291371211,0.21285986250784436,0.29244387456096477,52,44,0.8442388096226302,0.025281779419846644,0.4857543346451449,0.10001600606767949,0.06573918623643714,0.1784221521829589,0.04149705102535087,0.042580795209646444,udp,telnet,SF,normal
32.26988145217898,110770.63770777712,444.7722467584951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,13,0.008550084263767943,0.07861972897905727,0.012347393980894886,0.0018495152211973152,0.9743944254634513,0.036637408800919806,0.2848645520056855,58,41,0.9849853861031717,0.05478779206448362,0.32197137955420946,0.07225431112260987,0.04562966786671097,0.021921274868559482,0.010166231624379796,0.018916772875595154,udp,ftp,SF,normal
1.3961481211462656,109410.28731783609,6662.050660858051,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,9,0.2258005845552876,0.023161477292166527,0.026664500483552293,0.04953405816420527,0.8641963229997759,0.18316989076705156,0.09237009221306432,51,42,0.861423419117757,0.1269214403828774,0.4882707092183844,0.1892687005465102,0.02478041773236669,0.07045691811034885,0.020246617580133068,0.02214908954072335,tcp,smtp,RSTR,normal
10.651451592998201,5183.322459142096,64.55143070374197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12,8,0.020394602092433888,0.005850730671465811,0.019144022964314868,0.018311876472742492,0.9221693619643434,0.11134433303650551,0.16200065577211284,44,38,0.834410126438093,0.04478238492791145,0.5205176242594673,0.061782253261213206,0.04251871580514659,0.009291997288549602,0.02601899684276961,0.05570568060723133,tcp,ftp,SH,normal
48.466182165997715,1264.3382588910858,606550.0739320988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,11,0.009624187605301567,0.004748464546490483,0.03333070163947792,0.002673733571283774,0.8601967373126899,0.043174715932407993,0.12486052927913248,52,43,0.9720851028499451,0.06899515697932922,0.46649272433248445,0.32407395642761183,0.045752467083045735,0.02503541786056461,0.01777927788296125,0.03232631952565999,tcp,ftp,SF,normal
111.30276056242614,61869.840498238875,1361.072460626416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,0.08888761254906163,0.10135680355247433,0.008256784017562748,0.03086955116560993,0.9864657056796337,0.04925999912685344,0.040083023869735813,48,47,0.9132436705611737,0.10925885340694774,0.5741229276247993,0.14329375209235615,0.07007446573917428,0.10476114906304967,0.06817736756173147,0.00787177766887958,tcp,ssh,SF,normal
28.646269754555604,2207.275044973033,159.2412781622692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,13,0.033028429546085106,0.03644434902417343,0.134306676272896,0.042912839533903374,0.8757042760012128,0.05882467027310635,0.17692813902719726,48,45,0.8870089795831194,0.02998503339913622,0.5925452527154199,0.24579503418007265,0.03690201608323968,0.15834997189870462,0.03863561949464243,0.12453346618860973,udp,ssh,SF,normal
0.9138090203248618,10733.080322509431,638.592545152904,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,10,0.10922653329638005,0.06412103192785246,0.06277143668018387,7.522267796742214e-05,0.9073163465205375,0.30050183739960795,0.14466614564870972,66,39,0.7781878677256426,0.05317681092156566,0.4950516493305353,0.09176404685566754,0.014821458766312716,0.00545739282123786,0.006739849259262596,0.006892147507418405,tcp,smtp,SF,normal
28.349245633047143,198083.30412380156,4465.161430635564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,0.1161156920721701,0.031831801225301964,0.028826317322842944,0.017462927839945398,0.8202705563226946,0.11002531854550902,0.1868045815569737,53,45,0.9416139902401787,0.05544057200545011,0.5905455256043589,0.17574454403569584,0.03260065517533058,0.09447201537269735,0.032827924299165596,0.03151799228807748,tcp,ftp,SF,normal
9.145670184087031,14195.393915309984,7.448620788744803,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,103,0.8591009358513029,0.9143316446836918,0.051133353749529584,0.08408255845072456,0.9294160426335483,0.05612524182622519,0.13575807873250567,199,168,0.9426590433510003,0.009122388111425506,0.2285981965028152,0.04244789187219492,0.6926035852876898,0.8239470771930846,0.05195465948581702,0.1241868832786452,icmp,http,S0,DoS
0.901780141597453,1345.9891766043122,2003.827016890676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,0.005105598090186362,0.013197805014833652,0.05892164750835568,0.030581126825725946,0.9195943263022863,0.02192640160877794,0.06274100413876296,48,35,0.9724541447461315,0.09025948441447347,0.45822794774385256,0.14150461268596093,0.07468557490464518,0.05903171189573006,0.005264450877776292,0.02723104672218547,icmp,http,SF,normal
27.656293405821806,520.1005021267657,25.881276089606057,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,8,0.07336210430246022,0.02341455000505896,0.01630829298004051,0.04774074448489297,0.8590043371355748,0.0681132657407647,0.12070431612033887,56,32,0.8033814131286073,0.09247051605827189,0.501648706348455,0.1107362615752777,0.09401645075021957,0.006187694348208428,0.006044937264597635,0.08594405293343023,icmp,http,SH,normal
26.90590132204877,11860.221780412541,1344.054965160354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6,16,0.021117910139630436,0.02397688089393106,0.012945655620235178,0.01827780721323694,0.8337344776813469,0.06701119889634301,0.11435249430115134,57,41,0.9876658172496795,0.06234503041315305,0.5134349889448703,0.09976704917965429,0.03266602352091674,0.015510970575295737,0.09006824461216457,0.004909511810886322,icmp,ssh,S0,normal
144.7780801560416,26415.95179209841,211.80558173508035,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0.055788384952448686,0.015744938633619362,0.003151862868421374,0.024485595285217886,0.9838781522531282,0.1119084122823954,0.2262381402654188,47,41,0.9363545881146471,0.18692942743818128,0.5189893771992131,0.05500775786360129,0.11272204961846068,0.02043114937869136,0.005636099970465395,0.028002745877704453,udp,ftp,SF,normal
15.645027388824333,38207.28472411709,622.4704953828495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,0.037139546259388694,0.004512926398326524,0.12296600107074421,0.017798018184627565,0.7408634793501866,0.16369427929755154,0.07858360404529682,48,30,0.8946303751215132,0.03579278861391384,0.553846468810295,0.24468794088374404,0.03457204077640265,0.005529351394987861,0.007814088163544598,0.08395487815890602,tcp,ftp,SF,normal
15.345029413501967,53310.2982216865,163.02752853589715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,11,0.1286627094143659,0.022123928804806788,0.06831907930564614,0.01642247785939902,0.9776247046071357,0.05666971159979433,0.21121640106432502,64,41,0.7200085421591883,0.18975824593654791,0.49323827970812795,0.04420542020018009,0.015910405347309895,0.08223069743236493,0.02995299793869263,0.031248499130556162,tcp,ftp,SF,normal
104.96624056457118,2013.1152910006842,2426.228661908264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3,13,0.03472074394403607,0.07083875736742119,0.12902850072872896,0.12217397370960052,0.9681367036435572,0.06614864774185893,0.39208378112562114,47,47,0.9503026282363891,0.18632491248685246,0.4974286716891999,0.09779866238744386,0.03709682369962432,0.06362741831344339,0.16363215119125657,0.007482906909750752,icmp,ftp,SH,normal
11.877846781181493,7129.174861418557,526.1530455700457,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,4,0.002316353739544444,0.02541354657720917,0.020861232991527295,0.04473545622305253,0.8962098656356927,0.030994027255917267,0.3007195096170571,55,37,0.9010075578549352,0.008510288653442059,0.4651158740836367,0.26610776115677065,0.05505661812886959,0.003237475663356456,0.012709544438839591,0.0037159726909290415,tcp,ftp,SF,normal
